valid,air_temperature,dew_point,relative_humidity,wind_direction,wind_speed,sea_level_pressure,one_hour_precipitation,wind_gust,cloud_coverage_level1,cloud_coverage_level2,cloud_coverage_level,cloud_height_level1,cloud_height_level,cloud_height_level.1
2021-08-22 4:30:00,16,13,82.37,30,6,,0,,,,,,,
2021-08-22 20:30:00,22,17,73.27,,2,,0,,NSC,,,,,
2021-08-23 12:30:00,22,13,56.63,290,10,,0,,SCT,,,4000,,
2021-08-24 4:30:00,16,14,87.92,300,7,,0,,FEW,SCT,,900,1200,
2021-08-24 20:30:00,16,10,67.54,340,10,,0,,,,,,,
2021-08-25 12:30:00,19,7,45.6,310,11,,0,,SCT,,,4800,,
2021-08-26 4:30:00,12,9,81.87,190,6,,0,,FEW,,,1800,,
2021-08-26 20:30:00,15,11,76.98,270,9,,0,,,,,,,
2021-08-27 12:30:00,17,10,63.38,280,11,,0,,FEW,BKN,,2500,3100,
2021-08-28 4:30:00,11,9,87.47,,2,,0,,,,,,,
2021-08-28 20:30:00,15,11,76.98,300,4,,0,,,,,,,
2021-08-29 12:30:00,19,12,63.82,310,14,,0,,FEW,,,3200,,
2021-08-30 4:30:00,13,10,81.99,300,8,,0,,FEW,,,1000,,
2021-08-30 20:30:00,14,11,82.12,150,4,,0,,,,,,,
2021-08-31 12:30:00,18,14,77.45,290,13,,0,,FEW,SCT,BKN,1500,3500,4000
2021-09-01 4:30:00,15,10,72.01,300,16,,0,,FEW,,,2000,,
2021-09-01 20:30:00,17,11,67.75,,2,,0,,,,,,,
2021-09-02 12:30:00,22,9,43.42,350,8,,0,,BKN,,,4900,,
2021-09-03 4:30:00,10,8,87.37,,2,,0,,,,,,,
2021-09-03 20:30:00,15,11,76.98,30,4,,0,,,,,,,
2021-09-04 12:30:00,24,10,41.14,10,4,,0,,,,,,,
2021-09-05 4:30:00,12,9,81.87,,2,,0,,,,,,,
2021-09-05 20:30:00,16,10,67.54,40,4,,0,,,,,,,
2021-09-06 12:30:00,23,9,40.85,50,3,,0,,,,,,,
2021-09-07 4:30:00,9,5,76.01,20,3,,0,,,,,,,
2021-09-07 20:30:00,14,9,71.83,20,3,,0,,,,,,,
2021-09-08 12:30:00,25,8,33.85,140,10,,0,,,,,,,
2021-09-09 4:30:00,9,6,81.47,20,5,,0,,,,,,,
2021-09-09 20:30:00,16,8,59.01,130,5,,0,,,,,,,
2021-09-10 12:30:00,26,6,27.81,190,8,,0,,,,,,,
2021-09-11 4:30:00,11,7,76.34,,1,,0,,,,,,,
2021-09-11 20:30:00,16,9,63.15,360,3,,0,,,,,,,
2021-09-12 12:30:00,27,12,39.3,,3,,0,,,,,,,
2021-09-13 4:30:00,13,11,87.65,0,0,,0,,NSC,,,,,
2021-09-13 20:30:00,18,14,77.45,350,2,,0,,,,,,,
2021-09-14 12:30:00,27,13,41.97,,6,,0,,,,,,,
2021-09-15 4:30:00,17,12,72.38,20,6,,0,,,,,,,
2021-09-15 20:30:00,20,15,72.92,360,3,,0,,,,,,,
2021-09-16 12:30:00,27,14,44.8,260,6,,0,,SCT,,,4800,,
2021-09-17 4:30:00,17,15,88,310,15,,0,,BKN,BKN,,1400,3300,
2021-09-17 20:30:00,16,10,67.54,300,9,,0,,,,,,,
2021-09-18 12:30:00,17,12,72.38,330,7,,0,,FEW,,,1500,,
2021-09-19 4:30:00,14,10,76.82,300,7,,0,,FEW,SCT,,2700,4100,
2021-09-19 20:30:00,11,6,71.26,300,7,,0,,FEW,,,3800,,
2021-09-20 12:30:00,16,7,55.12,340,12,,0,,FEW,,,3600,,
2021-09-21 4:30:00,12,5,62.23,350,4,,0,,,,,,,
2021-09-21 20:30:00,13,4,54.34,290,5,,0,,,,,,,
2021-09-22 12:30:00,14,11,82.12,340,4,,0,,FEW,FEW,BKN,800,1900,3200
2021-09-23 4:30:00,11,8,81.74,260,5,,0,,FEW,,,1500,,
2021-09-23 20:30:00,14,9,71.83,220,7,,0,,,,,,,
2021-09-24 12:30:00,20,12,59.97,300,13,,0,,FEW,SCT,,3600,4700,
2021-09-25 4:30:00,11,10,93.55,200,2,,0,,,,,,,
2021-09-25 20:30:00,15,11,76.98,,2,,0,,,,,,,
2021-09-26 12:30:00,23,15,60.67,40,6,,0,,FEW,,,3400,,
2021-09-27 4:30:00,17,14,82.5,50,7,,0,,BKN,,,4100,,
2021-09-27 20:30:00,16,15,93.79,320,3,,0,,FEW,SCT,BKN,800,1300,1600
2021-09-28 12:30:00,22,16,68.75,330,11,,0,,FEW,,,2300,,
2021-09-29 4:30:00,12,11,93.6,50,6,,0,,SCT,,,700,,
2021-09-29 20:30:00,14,13,93.69,200,3,,0,,,,,,,
2021-09-30 13:00:00,18,7,48.55,330,8,,0,,FEW,,,4500,,
2021-10-01 5:00:00,5,4,93.24,,1,,0,,,,,,,
2021-10-01 21:00:00,12,10,87.56,140,5,,0,,FEW,,,1200,,
2021-10-02 13:00:00,19,7,45.6,140,11,,0,,,,,,,
2021-10-03 5:00:00,9,6,81.47,70,5,,0,,FEW,,,4000,,
2021-10-03 21:00:00,15,11,76.98,120,3,,0,,,,,,,
2021-10-04 13:00:00,23,14,56.88,150,7,,0,,FEW,,,3600,,
2021-10-05 6:30:00,14,12,87.74,50,8,,0,,,,,,,
2021-10-05 22:30:00,18,9,55.63,80,5,,0,,,,,,,
2021-10-06 14:30:00,11,10,93.55,90,6,,0,,SCT,BKN,BKN,500,1200,1800
2021-10-07 6:30:00,12,11,93.6,30,3,,0,,SCT,OVC,,2300,4100,
2021-10-07 22:30:00,13,11,87.65,10,5,,0,,,,,,,
2021-10-08 14:30:00,17,4,42,80,8,,0,,,,,,,
2021-10-09 6:30:00,9,4,70.88,40,5,,0,,,,,,,
2021-10-09 22:30:00,6,3,81.07,360,3,,0,,,,,,,
2021-10-10 14:30:00,12,3,54.07,10,4,,0,,SCT,,,4600,,
2021-10-11 6:30:00,10,1,53.54,300,5,,0,,,,,,,
2021-10-11 22:30:00,10,2,57.52,300,11,,0,,,,,,,
2021-10-12 14:30:00,11,6,71.26,270,6,,0,,FEW,,,2000,,
2021-10-13 6:30:00,7,4,81.2,300,6,,0,,FEW,,,1000,,
2021-10-13 22:30:00,7,3,75.68,310,3,,0,,FEW,,,1500,,
2021-10-14 14:30:00,12,5,62.23,260,10,,0,,FEW,SCT,,3400,4800,
2021-10-15 6:30:00,8,7,93.4,80,4,,0,,FEW,BKN,,600,3100,
2021-10-15 22:30:00,7,6,93.35,10,4,,0,,,,,,,
2021-10-16 14:30:00,14,4,50.91,320,9,,0,,,,,,,
2021-10-17 6:30:00,3,1,86.69,360,1,,0,,NSC,,,,,
2021-10-17 22:30:00,7,5,87.09,20,1,,0,,,,,,,
2021-10-18 14:30:00,14,5,54.6,330,3,,0,,,,,,,
2021-10-19 6:30:00,5,4,93.24,30,6,,0,,FEW,,,900,,
2021-10-19 22:30:00,8,7,93.4,20,3,,0,,,,,,,
2021-10-20 14:30:00,18,7,48.55,150,9,,0,,,,,,,
2021-10-21 6:30:00,9,7,87.28,,2,,0,,FEW,,,1500,,
2021-10-21 22:30:00,13,4,54.34,230,6,,0,,,,,,,
2021-10-22 14:30:00,15,6,54.86,280,11,,0,,FEW,,,3500,,
2021-10-23 6:30:00,8,2,65.83,300,9,,0,,,,,,,
2021-10-23 22:30:00,4,0,75.16,,2,,0,,,,,,,
2021-10-24 14:30:00,12,1,46.88,150,7,,0,,,,,,,
2021-10-25 6:30:00,1,-1,86.49,30,4,,0,,,,,,,
2021-10-25 22:30:00,5,2,80.93,80,6,,0,,,,,,,
2021-10-26 14:30:00,11,4,61.99,40,3,,0,,,,,,,
2021-10-27 6:30:00,3,2,93.14,200,2,,0,,NSC,,,,,
2021-10-27 22:30:00,5,4,93.24,30,2,,0,,FEW,SCT,,200,600,
2021-10-28 14:30:00,14,3,47.44,160,8,,0,,,,,,,
2021-10-29 6:30:00,2,0,86.59,50,5,,0,,NSC,,,,,
2021-10-29 22:30:00,2,0,86.59,80,5,,0,,,,,,,
2021-10-30 14:30:00,15,6,54.86,140,9,,0,,,,,,,
2021-10-31 6:30:00,5,4,93.24,40,5,,0,,FEW,,,1800,,
2021-10-31 22:30:00,6,4,86.99,30,7,,0,,,,,,,
2021-11-01 14:30:00,14,7,62.69,130,13,,0,,BKN,,,3300,,
2021-11-02 6:30:00,8,5,81.34,330,8,,0,,FEW,BKN,,500,1700,
2021-11-02 22:30:00,5,4,93.24,190,5,,0,,FEW,,,4900,,
2021-11-03 14:30:00,12,8,76.5,140,14,,0,,FEW,SCT,,2700,4000,
2021-11-04 6:30:00,11,10,93.55,80,7,,0,,SCT,,,900,,
2021-11-04 22:30:00,9,2,61.52,280,9,,0,,,,,,,
2021-11-05 14:30:00,11,2,53.81,310,7,,0,,FEW,,,4300,,
2021-11-06 6:30:00,4,1,80.79,320,4,,0,,,,,,,
2021-11-06 22:30:00,4,2,86.79,,1,,0,,,,,,,
2021-11-07 14:30:00,11,4,61.99,180,8,,0,,,,,,,
2021-11-08 6:30:00,8,4,75.84,260,9,,0,,FEW,,,1800,,
2021-11-08 22:30:00,9,2,61.52,320,6,,0,,,,,,,
2021-11-09 14:30:00,11,3,57.77,130,5,,0,,,,,,,
2021-11-10 6:30:00,2,1,93.08,100,5,,0,,FEW,,,900,,
2021-11-10 22:30:00,5,4,93.24,100,8,,0,,SCT,BKN,,700,1500,
2021-11-11 14:30:00,8,4,75.84,100,3,,0,,BKN,,,2000,,
2021-11-12 6:30:00,5,3,86.89,60,3,,0,,FEW,OVC,,800,1300,
2021-11-12 22:30:00,0,-1,92.97,50,3,,0,,SCT,,,900,,
2021-11-13 14:30:00,5,4,93.24,110,5,,0,,BKN,OVC,,300,400,
2021-11-14 6:30:00,4,4,100,40,5,,0,,BKN,OVC,,200,300,
2021-11-14 22:30:00,6,5,93.3,250,3,,0,,BKN,,,1600,,
2021-11-15 14:30:00,7,6,93.35,130,5,,0,,FEW,,,800,,
2021-11-16 6:30:00,4,4,100,110,6,,0,,OVC,,,100,,
2021-11-16 22:30:00,5,3,86.89,120,8,,0,,BKN,,,3500,,
2021-11-17 14:30:00,6,4,86.99,150,1,,0,,OVC,,,2900,,
2021-11-18 6:30:00,7,3,75.68,300,9,,0,,FEW,BKN,,1400,2600,
2021-11-18 22:30:00,8,2,65.83,290,8,,0,,FEW,,,4900,,
2021-11-19 14:30:00,11,5,66.48,300,11,,0,,,,,,,
2021-11-20 6:30:00,9,4,70.88,280,11,,0,,FEW,SCT,,2900,3500,
2021-11-20 22:30:00,8,4,75.84,280,5,,0,,BKN,,,2900,,
2021-11-21 14:30:00,5,4,93.24,230,5,,0,,SCT,BKN,,500,700,
2021-11-22 6:30:00,6,2,75.5,310,8,,0,,BKN,,,2500,,
2021-11-22 22:30:00,6,1,70.28,330,10,,0,,,,,,,
2021-11-23 14:30:00,5,-3,56.22,290,7,,0,,,,,,,
2021-11-24 6:30:00,-3,-3,100,,1,,0,,FEW,,,1000,,
2021-11-24 22:30:00,-1,-2,92.92,110,8,,0,,FEW,,,1000,,
2021-11-25 14:30:00,5,2,80.93,100,11,,0,,OVC,,,2300,,
2021-11-26 6:30:00,3,3,100,30,4,,0,,BKN,,,900,,
2021-11-26 22:30:00,2,0,86.59,290,11,,0,,BKN,BKN,,1000,2100,
2021-11-27 14:30:00,1,0,93.03,30,5,,0,,FEW,BKN,,2000,800,
2021-11-28 6:30:00,4,3,93.19,80,8,,0,,BKN,OVC,,100,200,
2021-11-28 22:30:00,3,-1,74.98,330,8,,0,,FEW,BKN,,1000,1700,
2021-11-29 14:30:00,3,-2,69.67,310,11,,0,,SCT,,,2400,,
2021-11-30 6:30:00,1,-2,80.36,240,6,,0,,FEW,,,1900,,
2021-11-30 22:30:00,5,0,70.08,280,21,,0,,FEW,,,3000,,
2021-12-01 14:30:00,5,3,86.89,130,4,,0,,,,,,,
2021-12-02 6:30:00,5,4,93.24,220,4,,0,,FEW,,,4800,,
2021-12-02 22:30:00,7,1,65.61,320,11,,0,,,,,,,
2021-12-03 14:30:00,4,-3,60.29,300,3,,0,,FEW,,,3500,,
2021-12-04 6:30:00,-4,-5,92.74,50,5,,0,,,,,,,
2021-12-04 22:30:00,0,-1,92.97,90,7,,0,,FEW,OVC,,1000,3000,
2021-12-05 14:30:00,0,0,100,40,3,,0,,BKN,OVC,,400,1100,
2021-12-06 6:30:00,2,0,86.59,320,11,,0,,FEW,SCT,,900,4300,
2021-12-06 22:30:00,1,-3,74.63,330,6,,0,,FEW,,,2400,,
2021-12-07 14:30:00,2,-3,69.46,310,9,,0,,FEW,,,2300,,
2021-12-08 6:30:00,-5,-6,92.69,40,3,,0,,SCT,,,2000,,
2021-12-08 22:30:00,1,-1,86.49,100,10,,0,,FEW,,,1500,,
2021-12-09 14:30:00,0,0,100,320,4,,0,,FEW,SCT,BKN,200,300,500
2021-12-10 6:30:00,0,-1,92.97,210,5,,0,,FEW,BKN,,400,3000,
2021-12-10 22:30:00,0,-1,92.97,120,9,,0,,BKN,OVC,,400,600,
2021-12-11 14:30:00,1,-1,86.49,,1,,0,,FEW,,,1700,,
2021-12-12 6:30:00,2,-4,64.46,340,9,,0,,FEW,BKN,,2000,3500,
2021-12-12 22:30:00,1,-2,80.36,270,6,,0,,,,,,,
2021-12-13 14:30:00,4,2,86.79,300,11,,0,,FEW,,,1000,,
2021-12-14 6:30:00,2,1,93.08,220,2,,0,,FEW,SCT,,1200,4800,
2021-12-14 22:30:00,6,3,81.07,290,8,,0,,FEW,BKN,,1000,4100,
2021-12-15 14:30:00,7,4,81.2,300,7,,0,,FEW,BKN,,900,4200,
2021-12-16 6:30:00,6,3,81.07,300,8,,0,,FEW,SCT,BKN,1200,1700,3500
2021-12-16 22:30:00,7,5,87.09,300,11,,0,,FEW,BKN,BKN,1000,2600,3300
2021-12-17 14:30:00,7,1,65.61,300,14,,0,,FEW,,,2800,,
2021-12-18 6:30:00,4,-1,69.88,310,11,,0,,SCT,,,4000,,
2021-12-18 22:30:00,5,0,70.08,300,10,,0,,SCT,,,2300,,
2021-12-19 14:30:00,6,1,70.28,280,15,,0,,FEW,BKN,,2300,3100,
2021-12-20 6:30:00,2,-2,74.8,,3,,0,,FEW,,,2800,,
2021-12-20 22:30:00,2,-4,64.46,320,18,,0,,FEW,,,4000,,
2021-12-21 14:30:00,2,-6,55.41,360,3,,0,,FEW,,,3500,,
2021-12-22 6:30:00,-4,-5,92.74,350,2,,0,,,,,,,
2021-12-22 22:30:00,-5,-6,92.69,20,5,,0,,FEW,,,1700,,
2021-12-23 14:30:00,-1,-4,80.07,110,9,,0,,FEW,BKN,,1300,2400,
2021-12-24 6:30:00,-1,-2,92.92,180,4,,0,,FEW,SCT,,300,2500,
2021-12-24 22:30:00,10,6,76.18,260,15,,0,,FEW,,,2400,,
2021-12-25 14:30:00,3,2,93.14,30,6,,0,,FEW,SCT,BKN,300,600,1200
2021-12-26 6:30:00,-1,-3,86.28,20,5,,0,,SCT,OVC,,700,1000,
2021-12-26 22:30:00,0,-5,69.04,40,5,,0,,BKN,,,3100,,
2021-12-27 14:30:00,1,-3,74.63,50,7,,0,,SCT,BKN,,2800,3900,
2021-12-28 6:30:00,0,-3,80.22,60,5,,0,,BKN,,,2100,,
2021-12-28 22:30:00,0,0,100,110,6,,0,,FEW,BKN,OVC,200,300,400
2021-12-29 14:30:00,2,1,93.08,50,3,,0,,SCT,BKN,,300,500,
2021-12-30 6:30:00,2,1,93.08,40,6,,0,,VV,,,100,,
2021-12-30 22:30:00,3,3,100,,2,,0,,BKN,BKN,,200,500,
2021-12-31 14:30:00,15,6,54.86,300,9,,0,,,,,,,
2022-01-01 6:30:00,12,8,76.5,330,10,,0,,FEW,,,2400,,
2022-01-01 22:30:00,10,6,76.18,280,10,,0,,,,,,,
2022-01-02 14:30:00,9,6,81.47,30,4,,0,,,,,,,
2022-01-03 6:30:00,13,4,54.34,270,23,,0,33,,,,,,
2022-01-03 22:30:00,8,4,75.84,210,6,,0,,,,,,,
2022-01-04 14:30:00,7,6,93.35,20,3,,0,,SCT,,,2200,,
2022-01-05 6:30:00,9,4,70.88,330,3,,0,,FEW,BKN,,2100,2800,
2022-01-05 22:30:00,4,-3,60.29,280,13,,0,,,,,,,
2022-01-06 14:30:00,5,-7,41.54,320,16,,0,,FEW,,,3600,,
2022-01-07 6:30:00,-5,-7,85.85,350,5,,0,,,,,,,
2022-01-07 22:30:00,-5,-8,79.47,10,4,,0,,,,,,,
2022-01-08 14:30:00,-1,-5,74.26,50,4,,0,,,,,,,
2022-01-09 6:30:00,-5,-7,85.85,30,7,,0,,FEW,,,1000,,
2022-01-09 22:30:00,-1,-1,100,40,3,,0,,FEW,SCT,BKN,200,300,1800
2022-01-10 14:30:00,3,-1,74.98,330,10,,0,,FEW,,,1600,,
2022-01-11 6:30:00,-2,-7,68.61,350,5,,0,,FEW,,,2000,,
2022-01-11 22:30:00,-3,-6,79.77,300,11,,0,,,,,,,
2022-01-12 14:30:00,-1,-7,63.75,300,8,,0,,FEW,,,2200,,
2022-01-13 6:30:00,0,-4,74.44,340,4,,0,,FEW,SCT,,900,1800,
2022-01-13 22:30:00,3,-2,69.67,300,11,,0,,,,,,,
2022-01-14 14:30:00,9,-2,46.02,310,12,,0,,,,,,,
2022-01-15 6:30:00,4,0,75.16,,2,,0,,FEW,BKN,,2000,4200,
2022-01-15 22:30:00,-2,-3,92.86,350,3,,0,,,,,,,
2022-01-16 14:30:00,2,-2,74.8,350,3,,0,,,,,,,
2022-01-17 6:30:00,5,-1,65.16,280,23,,0,34,FEW,SCT,,3200,4600,
2022-01-17 22:30:00,3,-2,69.67,330,14,,0,,FEW,,,2300,,
2022-01-18 14:30:00,4,-4,55.95,310,12,,0,,SCT,,,3600,,
2022-01-19 6:30:00,-4,-5,92.74,,2,,0,,,,,,,
2022-01-19 22:30:00,-2,-3,92.86,340,4,,0,,,,,,,
2022-01-20 14:30:00,0,-1,92.97,310,18,,0,,FEW,SCT,BKN,1100,1500,2000
2022-01-21 6:30:00,-2,-7,68.61,300,14,,0,,FEW,,,3200,,
2022-01-21 22:30:00,0,-7,59.27,280,12,,0,,,,,,,
2022-01-22 14:30:00,3,-5,55.68,330,14,,0,,SCT,,,3500,,
2022-01-23 6:30:00,0,-5,69.04,80,3,,0,,,,,,,
2022-01-23 22:30:00,1,-2,80.36,50,6,,0,,BKN,,,2500,,
2022-01-24 14:30:00,0,-4,74.44,160,5,,0,,SCT,,,2100,,
2022-01-25 6:30:00,-2,-3,92.86,80,2,,0,,FEW,BKN,,800,1200,
2022-01-25 22:30:00,3,-1,74.98,290,11,,0,,OVC,,,3400,,
2022-01-26 14:30:00,3,-1,74.98,300,11,,0,,SCT,BKN,,1900,2500,
2022-01-27 6:30:00,2,-3,69.46,300,7,,0,,FEW,BKN,,2300,2700,
2022-01-27 22:30:00,3,0,80.65,180,3,,0,,SCT,SCT,BKN,1900,3400,4200
2022-01-28 14:30:00,6,-2,56.48,300,21,,0,,SCT,BKN,,3800,4600,
2022-01-29 6:30:00,2,-3,69.46,280,5,,0,,SCT,,,4400,,
2022-01-29 22:30:00,4,1,80.79,170,10,,0,,OVC,,,3800,,
2022-01-30 14:30:00,8,-5,39.36,290,30,,0,44,FEW,,,4500,,
2022-01-31 6:30:00,3,-5,55.68,260,9,,0,,SCT,,,4800,,
2022-01-31 22:30:00,4,1,80.79,290,12,,0,,FEW,BKN,,2500,3200,
2022-02-01 14:30:00,5,-2,60.54,300,14,,0,,FEW,BKN,,3200,3900,
2022-02-02 6:30:00,5,1,75.33,280,17,,0,,FEW,SCT,,1800,4200,
2022-02-02 22:30:00,4,-2,64.93,310,14,,0,,,,,,,
2022-02-03 14:30:00,7,-3,48.96,230,4,,0,,,,,,,
2022-02-04 6:30:00,1,-1,86.49,30,7,,0,,,,,,,
2022-02-04 22:30:00,1,-1,86.49,320,4,,0,,,,,,,
2022-02-05 14:30:00,7,-6,39.06,300,18,,0,,,,,,,
2022-02-06 6:30:00,-1,-3,86.28,210,8,,0,,,,,,,
2022-02-06 22:30:00,4,1,80.79,220,4,,0,,FEW,,,4700,,
2022-02-07 14:30:00,6,-2,56.48,310,21,,0,,FEW,FEW,SCT,2000,4000,4600
2022-02-08 6:30:00,5,-1,65.16,300,18,,0,30,,,,,,
2022-02-08 22:30:00,8,2,65.83,280,16,,0,,SCT,BKN,,2700,3200,
2022-02-09 14:30:00,13,2,47.16,290,11,,0,,,,,,,
2022-02-10 6:30:00,-1,-2,92.92,0,0,,0,,NSC,,,,,
2022-02-10 22:30:00,6,1,70.28,220,6,,0,,,,,,,
2022-02-11 14:30:00,8,2,65.83,290,16,,0,,SCT,,,4500,,
2022-02-12 6:30:00,2,-1,80.51,310,6,,0,,FEW,,,2200,,
2022-02-12 22:30:00,-2,-6,74.08,140,7,,0,,,,,,,
2022-02-13 14:30:00,7,-5,42.14,150,11,,0,,,,,,,
2022-02-14 6:30:00,-3,-4,92.8,110,6,,0,,,,,,,
2022-02-14 22:30:00,1,-2,80.36,30,5,,0,,,,,,,
2022-02-15 14:30:00,10,3,61.76,40,5,,0,,,,,,,
2022-02-16 6:30:00,5,2,80.93,280,6,,0,,,,,,,
2022-02-16 22:30:00,7,4,81.2,210,7,,0,,FEW,SCT,BKN,2000,3800,4900
2022-02-17 14:30:00,13,7,66.91,260,16,,0,,FEW,SCT,BKN,1900,2200,4800
2022-02-18 6:30:00,7,1,65.61,310,13,,0,,FEW,,,2200,,
2022-02-18 22:30:00,9,4,70.88,210,9,,0,,,,,,,
2022-02-19 14:30:00,11,-7,27.62,280,17,,0,,,,,,,
2022-02-20 6:30:00,6,1,70.28,230,8,,0,,FEW,,,4500,,
2022-02-20 22:30:00,7,3,75.68,200,9,,0,,,,,,,
2022-02-21 14:30:00,8,-1,53,280,16,,0,,FEW,,,3300,,
2022-02-22 6:30:00,5,-1,65.16,300,15,,0,,FEW,,,1500,,
2022-02-22 22:30:00,6,-3,52.45,170,3,,0,,FEW,,,4900,,
2022-02-23 14:30:00,11,-4,34.69,310,18,,0,,,,,,,
2022-02-24 6:30:00,-1,-3,86.28,40,6,,0,,,,,,,
2022-02-24 22:30:00,4,-1,69.88,20,7,,0,,,,,,,
2022-02-25 14:30:00,8,-7,33.79,320,15,,0,,,,,,,
2022-02-26 6:30:00,3,-2,69.67,330,8,,0,,FEW,,,4000,,
2022-02-26 22:30:00,2,-4,64.46,20,9,,0,,,,,,,
2022-02-27 14:30:00,8,-6,36.48,10,5,,0,,,,,,,
2022-02-28 6:30:00,0,-6,63.99,350,12,,0,,FEW,,,2500,,
2022-02-28 22:30:00,-1,-7,63.75,20,7,,0,,,,,,,
2022-03-01 14:30:00,8,-7,33.79,320,8,,0,,,,,,,
2022-03-02 6:30:00,0,-8,54.87,310,8,,0,,,,,,,
2022-03-03 0:30:00,0,-9,50.75,290,7,,0,,,,,,,
2022-03-03 16:30:00,5,-11,30.38,330,10,,0,,,,,,,
2022-03-04 8:30:00,1,-4,69.25,310,6,,0,,SCT,,,3600,,
2022-03-05 0:30:00,0,-3,80.22,70,5,,0,,,,,,,
2022-03-05 16:30:00,4,-5,51.89,40,7,,0,,FEW,,,4000,,
2022-03-06 8:30:00,1,-7,55.14,40,5,,0,,,,,,,
2022-03-07 0:30:00,0,-7,59.27,330,12,,0,,FEW,BKN,,3700,4900,
2022-03-07 16:30:00,3,-8,44.25,10,12,,0,,,,,,,
2022-03-08 8:30:00,6,-4,48.67,360,11,,0,,SCT,,,4000,,
2022-03-09 0:30:00,2,-7,51.33,10,7,,0,,,,,,,
2022-03-09 16:30:00,10,-5,34.39,330,11,,0,,,,,,,
2022-03-10 8:30:00,6,-3,52.45,50,10,,0,,BKN,,,3700,,
2022-03-11 0:30:00,-4,-11,58.22,80,7,,0,,,,,,,
2022-03-11 16:30:00,3,-14,27.45,120,5,,0,,,,,,,
2022-03-12 8:30:00,1,-12,37.22,140,14,,0,,,,,,,
2022-03-13 0:30:00,-4,-14,45.71,80,5,,0,,,,,,,
2022-03-13 16:30:00,9,-13,19.66,120,10,,0,,,,,,,
2022-03-14 8:30:00,7,-9,30.98,140,12,,0,,,,,,,
2022-03-15 0:30:00,1,-6,59.53,40,4,,0,,,,,,,
2022-03-15 16:30:00,12,0,43.61,160,12,,0,,,,,,,
2022-03-16 8:30:00,8,4,75.84,310,18,,0,,BKN,,,1800,,
2022-03-17 0:30:00,1,0,93.03,40,5,,0,,,,,,,
2022-03-17 16:30:00,9,0,53.27,130,4,,0,,,,,,,
2022-03-18 8:30:00,6,1,70.28,40,5,,0,,,,,,,
2022-03-19 0:30:00,7,-1,56.74,230,3,,0,,,,,,,
2022-03-19 16:30:00,8,-1,53,130,7,,0,,FEW,,,4800,,
2022-03-20 8:30:00,5,-8,38.45,100,10,,0,,,,,,,
2022-03-21 0:30:00,-2,-9,58.75,20,3,,0,,,,,,,
2022-03-21 16:30:00,10,-9,25.28,120,5,,0,,,,,,,
2022-03-22 8:30:00,9,-7,31.57,90,4,,0,,,,,,,
2022-03-23 0:30:00,2,-6,55.41,,2,,0,,,,,,,
2022-03-23 16:30:00,17,-5,21.79,150,3,,0,,,,,,,
2022-03-24 8:30:00,15,-6,22.95,290,10,,0,,,,,,,
2022-03-25 0:30:00,7,-5,42.14,300,3,,0,,,,,,,
2022-03-25 16:30:00,17,-5,21.79,340,7,,0,,,,,,,
2022-03-26 8:30:00,14,0,38.26,240,4,,0,,,,,,,
2022-03-27 0:30:00,11,1,50.08,290,7,,0,,,,,,,
2022-03-27 16:30:00,17,-9,16.02,60,3,,0,,,,,,,
2022-03-28 8:30:00,11,-4,34.69,,4,,0,,,,,,,
2022-03-29 0:30:00,9,2,61.52,240,3,,0,,,,,,,
2022-03-29 16:30:00,20,-1,24.32,250,4,,0,,,,,,,
2022-03-30 8:30:00,13,5,58.27,,2,,0,,,,,,,
2022-03-31 0:30:00,11,5,66.48,230,8,,0,,,,,,,
2022-03-31 16:30:00,10,9,93.5,60,7,,0,,FEW,BKN,BKN,800,1000,1800
2022-04-01 8:30:00,5,1,75.33,310,11,,0,,FEW,SCT,,1100,1500,
2022-04-02 0:30:00,2,-2,74.8,330,15,,0,,SCT,,,2400,,
2022-04-02 16:30:00,2,-2,74.8,340,11,,0,,SCT,OVC,,2400,3100,
2022-04-03 8:30:00,3,-6,51.61,340,16,,0,,SCT,,,3900,,
2022-04-04 0:30:00,0,-7,59.27,280,5,,0,,,,,,,
2022-04-04 16:30:00,8,-2,49.24,200,11,,0,,FEW,,,4300,,
2022-04-05 8:30:00,7,4,81.2,220,6,,0,,FEW,BKN,,1800,2400,
2022-04-06 0:30:00,10,6,76.18,240,6,,0,,,,,,,
2022-04-06 16:30:00,18,5,42.28,180,8,,0,,,,,,,
2022-04-07 8:30:00,13,8,71.64,300,6,,0,,FEW,,,1800,,
2022-04-08 0:30:00,15,5,51.18,280,21,,0,32,,,,,,
2022-04-08 16:30:00,14,5,54.6,130,7,,0,,,,,,,
2022-04-09 8:30:00,7,2,70.48,320,18,,0,,FEW,BKN,,1900,2500,
2022-04-10 0:30:00,4,-1,69.88,300,12,,0,,,,,,,
2022-04-10 16:30:00,8,-2,49.24,340,16,,0,,FEW,,,5300,,
2022-04-11 8:30:00,8,-2,49.24,320,8,,0,,SCT,,,3500,,
2022-04-12 0:30:00,2,-3,69.46,10,4,,0,,,,,,,
2022-04-12 16:30:00,15,1,38.56,110,7,,0,,,,,,,
2022-04-13 8:30:00,13,0,40.84,110,10,,0,,,,,,,
2022-04-14 0:30:00,8,2,65.83,30,4,,0,,,,,,,
2022-04-14 16:30:00,20,2,30.2,180,8,,0,,,,,,,
2022-04-15 8:30:00,15,8,62.92,300,13,,0,,FEW,,,2700,,
